Provinsi,Kab/Kota,Tahun,Bulan,Jenis Bank,Skema,Aset,Kredit ,DPK,NPL
Bengkulu,Kab. Kaur,2023,November,BPR & BPRS,Konvensional,-,-,-,0
Bengkulu,Kab. Kepahiang,2023,November,BPR & BPRS,Konvensional,55.610447317,26.981565317,33.463736484,0.942995548
Bengkulu,Kab. Mukomuko,2023,November,BPR & BPRS,Konvensional,42.90963208,40.117646531,23.998208543,2.861277643
Bengkulu,Kab. Rejang Lebong,2023,November,BPR & BPRS,Konvensional,36.294485731,10.724176875,14.015425342,0.389451961
Bengkulu,Kab. Seluma,2023,November,BPR & BPRS,Konvensional,0,57.590928305,1.751658336,4.164958079
Bengkulu,Kota Bengkulu,2023,November,BPR & BPRS,Konvensional,0,57.98311925,6.017857025,2.584423852
Bengkulu,All Bengkulu,2023,November,BPR & BPRS,Konvensional,174.003706044,238.747759558,107.463845344,12.063074573
Bengkulu,Kab. Bengkulu Utara,2023,Desember,BPR & BPRS,Konvensional,39.02394641,45.208094863,28.170171517,0.723563424
Bengkulu,Kab. Kaur,2023,Desember,BPR & BPRS,Konvensional,-,-,-,0
Bengkulu,Kab. Kepahiang,2023,Desember,BPR & BPRS,Konvensional,56.141013883,26.829643481,33.956843404,0.962179642
Bengkulu,Kab. Mukomuko,2023,Desember,BPR & BPRS,Konvensional,43.414483724,41.135944638,24.595706717,2.652931572
Bengkulu,Kab. Rejang Lebong,2023,Desember,BPR & BPRS,Konvensional,38.004280668,10.53161849,15.233842179,0.324219138
Bengkulu,Kab. Seluma,2023,Desember,BPR & BPRS,Konvensional,0,57.349495848,1.822076171,3.993053587
Bengkulu,Kota Bengkulu,2023,Desember,BPR & BPRS,Konvensional,0,60.388345234,6.227287315,2.809332525
Bengkulu,All Bengkulu,2023,Desember,BPR & BPRS,Konvensional,176.583724685,241.443142554,110.005927303,11.465279888
Bengkulu,Kab. Bengkulu Utara,2024,Januari,BPR & BPRS,Konvensional,43.7940515,46.843129957,31.191619085,0.753945936
Bengkulu,Kab. Kaur,2024,Januari,BPR & BPRS,Konvensional,-,-,-,0
Bengkulu,Kab. Kepahiang,2024,Januari,BPR & BPRS,Konvensional,60.097606189,27.417104285,37.005448992,0.96227052
Bengkulu,Kab. Mukomuko,2024,Januari,BPR & BPRS,Konvensional,41.640438425,42.237997158,22.691506035,2.81862125
Bengkulu,Kab. Rejang Lebong,2024,Januari,BPR & BPRS,Konvensional,36.447366244,10.594195751,14.536353236,0.362216523
Bengkulu,Kab. Seluma,2024,Januari,BPR & BPRS,Konvensional,0,57.018639006,1.798587883,4.072363731
Bengkulu,Kota Bengkulu,2024,Januari,BPR & BPRS,Konvensional,0,61.00324726,5.962928934,3.271677008
Bengkulu,All Bengkulu,2024,Januari,BPR & BPRS,Konvensional,181.979462358,245.114313417,113.186444165,12.241094968
Bengkulu,Kab. Bengkulu Utara,2024,Februari,BPR & BPRS,Konvensional,46.422296269,51.725026783,30.72951514,0.758859901
Bengkulu,Kab. Kaur,2024,Februari,BPR & BPRS,Konvensional,-,-,-,0
Bengkulu,Kab. Kepahiang,2024,Februari,BPR & BPRS,Konvensional,61.722141797,27.361945635,37.914429879,1.026245967
Bengkulu,Kab. Mukomuko,2024,Februari,BPR & BPRS,Konvensional,42.286044719,42.835856567,23.11264312,2.82192161
Bengkulu,Kab. Rejang Lebong,2024,Februari,BPR & BPRS,Konvensional,35.738444049,10.326468929,14.112372422,0.36746537
Bengkulu,Kab. Seluma,2024,Februari,BPR & BPRS,Konvensional,0,58.805201232,1.791503779,4.373177545
Bengkulu,Kota Bengkulu,2024,Februari,BPR & BPRS,Konvensional,0,61.952275921,5.917328512,3.397743566
Bengkulu,All Bengkulu,2024,Februari,BPR & BPRS,Konvensional,186.168926834,253.006775067,113.577792852,12.745413959
Bengkulu,Kab. Bengkulu Utara,2024,Maret,BPR & BPRS,Konvensional,50.569382367,51.661565264,30.785748182,0.81539397
Bengkulu,Kab. Kaur,2024,Maret,BPR & BPRS,Konvensional,-,0.372737716,0.043777391,0
Bengkulu,Kab. Kepahiang,2024,Maret,BPR & BPRS,Konvensional,62.449236477,27.706121597,37.618092403,1.074412733
Bengkulu,Kab. Mukomuko,2024,Maret,BPR & BPRS,Konvensional,45.721509341,43.493399205,26.587140552,2.941375608
Bengkulu,Kab. Rejang Lebong,2024,Maret,BPR & BPRS,Konvensional,34.803472361,10.498306906,13.727632449,0.341385717
Bengkulu,Kab. Seluma,2024,Maret,BPR & BPRS,Konvensional,0,60.447385188,1.795855339,4.607215528
Bengkulu,Kota Bengkulu,2024,Maret,BPR & BPRS,Konvensional,0,63.3530845,5.865537969,3.289059516
Bengkulu,All Bengkulu,2024,Maret,BPR & BPRS,Konvensional,193.543600546,257.532600376,116.423784285,13.068843072
Bengkulu,Kab. Bengkulu Utara,2024,April,BPR & BPRS,Konvensional,45.890654727,50.381598919,29.544400028,1.102958788
Bengkulu,Kab. Kaur,2024,April,BPR & BPRS,Konvensional,-,0.761156557,0.107363928,0
Bengkulu,Kab. Kepahiang,2024,April,BPR & BPRS,Konvensional,62.455555733,27.420102007,37.420128789,1.286249862
Bengkulu,Kab. Mukomuko,2024,April,BPR & BPRS,Konvensional,41.369240876,43.87381246,22.020574801,3.228268281
Bengkulu,Kab. Rejang Lebong,2024,April,BPR & BPRS,Konvensional,34.062844392,10.218556428,13.350067732,0.319662567
Bengkulu,Kab. Seluma,2024,April,BPR & BPRS,Konvensional,0,59.356616905,1.813879095,4.899014701
Bengkulu,Kota Bengkulu,2024,April,BPR & BPRS,Konvensional,0,62.381746747,5.897311892,3.425494093
Bengkulu,All Bengkulu,2024,April,BPR & BPRS,Konvensional,183.778295728,254.393590023,110.153726265,14.261648292
Bengkulu,Kab. Bengkulu Utara,2024,Mei,BPR & BPRS,Konvensional,46.016310354,50.544350231,30.737878828,1.632163169
Bengkulu,Kab. Kaur,2024,Mei,BPR & BPRS,Konvensional,-,1.288092105,0.188770356,0
Bengkulu,Kab. Kepahiang,2024,Mei,BPR & BPRS,Konvensional,62.597571235,26.786922656,37.540345099,1.476582844
Bengkulu,Kab. Mukomuko,2024,Mei,BPR & BPRS,Konvensional,42.548176002,43.172214621,22.795428558,3.250647945
Bengkulu,Kab. Rejang Lebong,2024,Mei,BPR & BPRS,Konvensional,34.231025421,9.95103204,13.36402788,0.316266302
Bengkulu,Kab. Seluma,2024,Mei,BPR & BPRS,Konvensional,0,60.930483248,1.808290543,5.234337785
Bengkulu,Kota Bengkulu,2024,Mei,BPR & BPRS,Konvensional,0,63.194385494,6.04633608,2.997946668
Bengkulu,All Bengkulu,2024,Mei,BPR & BPRS,Konvensional,185.393083012,255.867480395,112.481077344,14.907944713
Bengkulu,Kab. Bengkulu Utara,2024,Juni,BPR & BPRS,Konvensional,47.789123544,50.62645035,30.596145227,1.348982204
Bengkulu,Kab. Kaur,2024,Juni,BPR & BPRS,Konvensional,-,1.809922622,0.293636686,0
Bengkulu,Kab. Kepahiang,2024,Juni,BPR & BPRS,Konvensional,63.352552393,26.086755896,37.879503534,1.446687663
Bengkulu,Kab. Mukomuko,2024,Juni,BPR & BPRS,Konvensional,42.834423772,43.379709053,23.148696517,3.136382385
Bengkulu,Kab. Rejang Lebong,2024,Juni,BPR & BPRS,Konvensional,34.505424013,9.931211536,13.884725559,0.316523548
Bengkulu,Kab. Seluma,2024,Juni,BPR & BPRS,Konvensional,0,61.793916748,1.729220203,4.506400575
Bengkulu,Kota Bengkulu,2024,Juni,BPR & BPRS,Konvensional,0,63.387541826,6.084955662,3.280388193
Bengkulu,All Bengkulu,2024,Juni,BPR & BPRS,Konvensional,188.481523722,257.015508031,113.616883388,14.035364568
Bengkulu,Kab. Bengkulu Utara,2024,Juli,BPR & BPRS,Konvensional,48.745807326,50.653428593,31.776921647,1.17604646
Bengkulu,Kab. Kaur,2024,Juli,BPR & BPRS,Konvensional,-,2.234267279,0.316591866,0
Bengkulu,Kab. Kepahiang,2024,Juli,BPR & BPRS,Konvensional,59.619387743,25.401385779,38.980501414,1.351425823
Bengkulu,Kab. Mukomuko,2024,Juli,BPR & BPRS,Konvensional,43.506558321,43.393207901,23.913154816,2.824493027
Bengkulu,Kab. Rejang Lebong,2024,Juli,BPR & BPRS,Konvensional,35.81600118,9.82623684,14.285886788,0.270951548
Bengkulu,Kab. Seluma,2024,Juli,BPR & BPRS,Konvensional,0,62.769726209,1.774717948,4.32519367
Bengkulu,Kota Bengkulu,2024,Juli,BPR & BPRS,Konvensional,0,62.631259478,6.616608262,3.561344531
Bengkulu,All Bengkulu,2024,Juli,BPR & BPRS,Konvensional,187.68775457,256.909512079,117.664382741,13.509455059
Bengkulu,Kab. Bengkulu Utara,2024,Agustus,BPR & BPRS,Konvensional,52.172180114,53.325868304,30.691147653,1.766162173
Bengkulu,Kab. Kaur,2024,Agustus,BPR & BPRS,Konvensional,-,2.908927507,0.369398626,0
Bengkulu,Kab. Kepahiang,2024,Agustus,BPR & BPRS,Konvensional,60.723273353,24.264012485,38.636915559,1.15796928
Bengkulu,Kab. Mukomuko,2024,Agustus,BPR & BPRS,Konvensional,45.99255903,44.103421841,25.958560872,3.114907333
Bengkulu,Kab. Rejang Lebong,2024,Agustus,BPR & BPRS,Konvensional,36.142066737,9.825015036,14.929582108,0.266809409
Bengkulu,Kab. Seluma,2024,Agustus,BPR & BPRS,Konvensional,0,66.836300151,1.858056649,4.727233071
Bengkulu,Kota Bengkulu,2024,Agustus,BPR & BPRS,Konvensional,0,60.78923434,6.65312307,3.58647307
Bengkulu,All Bengkulu,2024,Agustus,BPR & BPRS,Konvensional,195.030079234,262.052779664,119.096784537,14.619554336
Bengkulu,Kab. Bengkulu Utara,2024,September,BPR & BPRS,Konvensional,49.262486453,51.086628517,28.180179341,1.74589543
Bengkulu,Kab. Kaur,2024,September,BPR & BPRS,Konvensional,-,3.604240772,0.423127259,0
Bengkulu,Kab. Kepahiang,2024,September,BPR & BPRS,Konvensional,62.03027541,23.967388046,38.943507395,1.161178065
Bengkulu,Kab. Mukomuko,2024,September,BPR & BPRS,Konvensional,47.409603751,44.772035089,26.923655545,2.974031888
Bengkulu,Kab. Rejang Lebong,2024,September,BPR & BPRS,Konvensional,34.999362851,9.734338227,13.760130654,0.233953372
Bengkulu,Kab. Seluma,2024,September,BPR & BPRS,Konvensional,0,69.098017213,1.847098202,4.785899498
Bengkulu,Kota Bengkulu,2024,September,BPR & BPRS,Konvensional,0,59.462189467,6.543382502,3.455069818
Bengkulu,All Bengkulu,2024,September,BPR & BPRS,Konvensional,193.701728465,261.724837331,116.621080898,14.356028071
Bengkulu,Kab. Bengkulu Utara,2024,Oktober,BPR & BPRS,Konvensional,49.416497838,52.429549705,27.59263028,1.780942802
Bengkulu,Kab. Kaur,2024,Oktober,BPR & BPRS,Konvensional,-,4.525430273,0.536069922,0
Bengkulu,Kab. Kepahiang,2024,Oktober,BPR & BPRS,Konvensional,63.333110307,24.35438039,38.991765804,1.156041444
Bengkulu,Kab. Mukomuko,2024,Oktober,BPR & BPRS,Konvensional,48.316982177,45.072733502,27.818468426,2.919362781
Bengkulu,Kab. Rejang Lebong,2024,Oktober,BPR & BPRS,Konvensional,34.479001593,9.671639059,13.564025663,0.227485584
Bengkulu,Kab. Seluma,2024,Oktober,BPR & BPRS,Konvensional,0,74.216865967,1.833550398,4.70894449
Bengkulu,Kota Bengkulu,2024,Oktober,BPR & BPRS,Konvensional,0,62.566974921,6.476784711,3.453900182
Bengkulu,All Bengkulu,2024,Oktober,BPR & BPRS,Konvensional,195.545591915,272.837573817,116.813295204,14.246677283
Bengkulu,Kab. Bengkulu Utara,2024,November,BPR & BPRS,Konvensional,51.571735559,53.0935244,28.969759156,1.389914492
Bengkulu,Kab. Kaur,2024,November,BPR & BPRS,Konvensional,-,5.182895998,0.583092601,0
Bengkulu,Kab. Kepahiang,2024,November,BPR & BPRS,Konvensional,64.102689197,24.791340534,39.14625729,1.306778391
Bengkulu,Kab. Mukomuko,2024,November,BPR & BPRS,Konvensional,47.774669856,45.707861803,26.577177495,2.974326226
Bengkulu,Kab. Rejang Lebong,2024,November,BPR & BPRS,Konvensional,35.724577961,9.243258034,14.401119696,0.229037183
Bengkulu,Kab. Seluma,2024,November,BPR & BPRS,Konvensional,0,74.252490106,1.852519763,4.78795984
Bengkulu,Kota Bengkulu,2024,November,BPR & BPRS,Konvensional,0,65.097360382,6.61720415,3.921361351
Bengkulu,All Bengkulu,2024,November,BPR & BPRS,Konvensional,199.173672573,277.368731257,118.147130151,14.609377483
Bengkulu,Kab. Bengkulu Utara,2024,Desember,BPR & BPRS,Konvensional,52.833800471,52.39783228,30.706753267,1.293366614
Bengkulu,Kab. Kaur,2024,Desember,BPR & BPRS,Konvensional,-,5.668309689,0.612520455,0
Bengkulu,Kab. Kepahiang,2024,Desember,BPR & BPRS,Konvensional,64.553091255,25.25298413,39.100998598,1.083959295
Bengkulu,Kab. Mukomuko,2024,Desember,BPR & BPRS,Konvensional,53.454492839,45.265667486,31.895219025,2.688252041
Bengkulu,Kab. Rejang Lebong,2024,Desember,BPR & BPRS,Konvensional,35.903996382,8.699057349,14.554260527,0.224362068
Bengkulu,Kab. Seluma,2024,Desember,BPR & BPRS,Konvensional,0,73.693546328,1.847709787,5.108837262
Bengkulu,Kota Bengkulu,2024,Desember,BPR & BPRS,Konvensional,0,67.281394689,6.699733759,3.737474344
Bengkulu,All Bengkulu,2024,Desember,BPR & BPRS,Konvensional,206.745380947,278.258791951,125.417195418,14.136251624
Sumatera Selatan,Kab. Banyuasin,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Empat Lawang,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lahat,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Banyuasin,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas Utara,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Ilir,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ilir,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu,2019,Desember,Bank Umum,Syariah,449.053178094,449.002449895,392.179454806,20.702095331
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2019,Desember,Bank Umum,Syariah,96.772777403,84.316273099,95.276567363,2.124271182
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Lubuklinggau,2019,Desember,Bank Umum,Syariah,314.1941011,312.868847536,284.487222013,16.743757595
Sumatera Selatan,Kota Pagar Alam,2019,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Palembang,2019,Desember,Bank Umum,Syariah,8897.969041586,6745.947981277,6319.792786524,174.087052087
Sumatera Selatan,Kota Prabumulih,2019,Desember,Bank Umum,Syariah,313.009513843,226.292359091,302.506619766,11.205878716
Sumatera Selatan,All Sumatera Selatan,2019,Desember,Bank Umum,Syariah,9984.100853499,7818.427910898,7394.242650472,224.863054911
Sumatera Selatan,Kab. Banyuasin,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Empat Lawang,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lahat,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Banyuasin,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas Utara,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Ilir,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ilir,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu,2020,Desember,Bank Umum,Syariah,510.237333082,500.335006597,403.011667343,12.675805113
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2020,Desember,Bank Umum,Syariah,149.930283365,133.03853577,147.959476806,1.619723307
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Lubuklinggau,2020,Desember,Bank Umum,Syariah,326.017344003,328.610396938,296.101576744,17.307106488
Sumatera Selatan,Kota Pagar Alam,2020,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Palembang,2020,Desember,Bank Umum,Syariah,9159.060104992,7170.001429253,7276.137651968,315.219208431
Sumatera Selatan,Kota Prabumulih,2020,Desember,Bank Umum,Syariah,401.425358835,316.067685311,390.178317646,10.853063094
Sumatera Selatan,All Sumatera Selatan,2020,Desember,Bank Umum,Syariah,10457.117191,8448.053053869,8513.388690507,357.674906433
Sumatera Selatan,Kab. Banyuasin,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Empat Lawang,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lahat,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Banyuasin,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas Utara,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Ilir,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ilir,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu,2021,Desember,Bank Umum,Syariah,635.025327781,564.66677797,596.931738866,12.934897731
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2021,Desember,Bank Umum,Syariah,194.05593201,187.46104259,167.120619366,3.42037773
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Lubuklinggau,2021,Desember,Bank Umum,Syariah,430.224665457,426.532772486,375.000916227,10.91077943
Sumatera Selatan,Kota Pagar Alam,2021,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Palembang,2021,Desember,Bank Umum,Syariah,9999.549784715,7835.275031405,6829.199642573,227.069949925
Sumatera Selatan,Kota Prabumulih,2021,Desember,Bank Umum,Syariah,502.184827931,386.732560443,476.032150859,8.890550635
Sumatera Selatan,All Sumatera Selatan,2021,Desember,Bank Umum,Syariah,11591.797604467,9400.668184894,8444.285067891,263.226555451
Sumatera Selatan,Kab. Banyuasin,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Empat Lawang,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lahat,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Banyuasin,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas Utara,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Ilir,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ilir,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu,2022,Desember,Bank Umum,Syariah,528.046243415,537.424343666,430.881175685,31.163220611
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2022,Desember,Bank Umum,Syariah,529.36010644,517.922684506,334.681976337,7.05023064
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Lubuklinggau,2022,Desember,Bank Umum,Syariah,786.968530418,779.293698591,717.233405072,12.078670355
Sumatera Selatan,Kota Pagar Alam,2022,Desember,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Palembang,2022,Desember,Bank Umum,Syariah,11076.38634869,8809.546112907,7816.611220248,201.142640577
Sumatera Selatan,Kota Prabumulih,2022,Desember,Bank Umum,Syariah,923.762881834,413.825186495,890.276939665,9.261610931
Sumatera Selatan,All Sumatera Selatan,2022,Desember,Bank Umum,Syariah,13340.355071543,11058.012026165,10189.684717007,260.696373114
Sumatera Selatan,Kab. Banyuasin,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Empat Lawang,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lahat,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Banyuasin,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas Utara,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Ilir,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ilir,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu,2023,Januari,Bank Umum,Syariah,527.297491762,540.490926901,394.950259725,36.599344527
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,Januari,Bank Umum,Syariah,527.748916096,515.630825516,320.382388308,7.603678734
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Lubuklinggau,2023,Januari,Bank Umum,Syariah,778.577265942,774.068835432,726.865446905,12.439841152
Sumatera Selatan,Kota Pagar Alam,2023,Januari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kota Palembang,2023,Januari,Bank Umum,Syariah,10823.016955788,8877.784526914,8502.124683882,207.207254779
Sumatera Selatan,Kota Prabumulih,2023,Januari,Bank Umum,Syariah,519.098447815,409.077876874,516.107267661,8.421441212
Sumatera Selatan,All Sumatera Selatan,2023,Januari,Bank Umum,Syariah,13068.957734788,11117.052991637,10460.430046481,272.271560404
Sumatera Selatan,Kab. Banyuasin,2023,Februari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Empat Lawang,2023,Februari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lahat,2023,Februari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Februari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Banyuasin,2023,Februari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas,2023,Februari,Bank Umum,Syariah,0,0,0,0
Sumatera Selatan,Kab. Musi Rawas Utara,2023,Februari,Bank Umum,Syariah,0,0,0,0
